1513471735.818675    16.209615
1513473335.819509    16.207602
1513474935.820343    16.206507
1513476535.821177    16.206450
1513478135.822011    16.207512
1513479735.822845    16.209717
1513481335.823679    16.213028
1513482935.824513    16.217341
1513490135.828267    16.242683
1513491735.829101    16.247473
1513493335.829935    16.250975
1513494935.830769    16.252695
1513496535.831603    16.252153
1513498135.832437    16.248903
1513499735.833271    16.242560
1513501335.834105    16.232816
1513502935.834939    16.219466
1513504535.835774    16.202418
1513506135.836608    16.181706
1513507735.837442    16.157492
1513509335.838276    16.130066
1513510935.839110    16.099832
1513512535.839944    16.067295
1513514135.840778    16.033034
1513519135.843385    15.921731
1513520735.844219    15.886847
1513522335.845053    15.853138
1513523935.845887    15.820900
1513525535.846721    15.790270
1513527135.847555    15.761215
1513528735.848389    15.733522
1513533535.850892    15.654107
1513535135.851726    15.626743
1513536735.852560    15.597717
1513538335.853394    15.566315
1513539935.854228    15.531916
1513541535.855062    15.494055
1513543135.855896    15.452481
1513544735.856730    15.407202
1513546335.857564    15.358530
1513547935.858398    15.307106
1513550735.859858    15.213611
1513552335.860692    15.160620
1513553935.861526    15.110130
1513555535.862360    15.064141
1513557135.863195    15.024779
1513558735.864029    14.994199
1513560335.864863    14.974489
1513561935.865697    14.967555
1513563535.866531    14.975012
1513565135.867365    14.998083
1513566735.868199    15.037503
1513568335.869033    15.093439
1513569935.869867    15.165442
1513571535.870702    15.252410
1513573135.871536    15.352592
1513574735.872370    15.463621
1513576335.873204    15.582577
1513577935.874038    15.706085
1513580135.875185    15.876484
1513581735.876019    15.995607
1513583335.876853    16.106299
1513584935.877687    16.204876
1513586535.878521    16.288026
1513588135.879355    16.352966
1513589735.880189    16.397566
1513591335.881023    16.420451
1513592935.881858    16.421060
1513594535.882692    16.399666
1513596135.883526    16.357352
1513597735.884360    16.295945
1513599335.885194    16.217912
1513600935.886028    16.126231
1513602535.886862    16.024231
1513604135.887696    15.915423
1513606335.888843    15.761139
1513607935.889677    15.649959
1513609535.890511    15.542954
1513611135.891346    15.442558
1513612735.892179    15.350646
1513614335.893014    15.268484
1513615935.893848    15.196713
1513617535.894682    15.135373
1513619135.895516    15.083956
1513620735.896350    15.041487
1513622335.897184    15.006631
1513623935.898018    14.977812
1513625535.898852    14.953339
1513627135.899686    14.931546
1513630535.901459    14.887488
1513632135.902293    14.865509
1513633735.903127    14.841950
1513635335.903961    14.816827
1513638735.905734    14.761086
1513640335.906568    14.736283
1513641935.907402    14.714658
1513643535.908236    14.698182
1513645135.909070    14.688947
1513646735.909904    14.689041
1513648335.910738    14.700417
1513649935.911572    14.724772
1513651535.912406    14.763426
1513653135.913240    14.817219
1513654735.914075    14.886437
1513656335.914909    14.970747
1513657935.915743    15.069181
1513659535.916577    15.180134
1513661135.917411    15.301410
1513662735.918245    15.430286
1513664335.919079    15.563616
1513666535.920226    15.747848
1513668135.921060    15.877660
1513669735.921894    15.999925
1513671335.922728    16.111273
1513672935.923563    16.208693
1513674535.924397    16.289659
1513676135.925231    16.352241
1513677735.926065    16.395179
1513679335.926899    16.417919
1513680935.927733    16.420620
1513682535.928567    16.404116
1513684135.929401    16.369850
1513685735.930235    16.319774
1513687335.931069    16.256234
1513688935.931904    16.181833
1513690535.932738    16.099295
1513692135.933572    16.011327
1513694735.934927    15.863302
1513696335.935761    15.772582
1513697935.936595    15.684296
1513699535.937429    15.599729
1513701135.938263    15.519714
1513702735.939098    15.444637
1513704335.939932    15.374480
1513705935.940766    15.308868
1513707535.941600    15.247152
1513709135.942434    15.188501
1513710735.943268    15.132000
1513720135.948169    14.808229
1513721735.949003    14.753974
1513723335.949837    14.701950
1513724935.950671    14.653745
1513726535.951505    14.611244
1513728135.952339    14.576533
1513729735.953173    14.551798
1513731335.954007    14.539201
1513732935.954841    14.540752
1513734535.955675    14.558178
1513736135.956509    14.592794
1513737735.957344    14.645395
1513739335.958178    14.716161
1513740935.959012    14.804592
1513742535.959846    14.909473
1513744135.960680    15.028876
