# time    temp_kitchen_old_filtered_Mai_2016 (processed by pp_show_filtering.py)
2016-05-05T18:47:22Z    19.6054946487
2016-05-05T19:14:02Z    19.4636054779
2016-05-05T19:40:42Z    19.3343572285
2016-05-05T20:07:22Z    19.2168846871
2016-05-05T20:34:02Z    19.1097328623
2016-05-05T21:00:42Z    19.0110548224
2016-05-05T21:27:22Z    18.9188244945
2016-05-05T21:54:02Z    18.8310509217
2016-05-05T22:20:42Z    18.7459807424


2016-05-05T23:34:03Z    18.5171152251
2016-05-06T00:00:43Z    18.4351805355
2016-05-06T00:27:23Z    18.3552365998
2016-05-06T00:54:03Z    18.2791037151
2016-05-06T01:20:43Z    18.2091995758
2016-05-06T01:47:23Z    18.1484101024
2016-05-06T02:14:03Z    18.0999245123
2016-05-06T02:40:43Z    18.0670444263
2016-05-06T03:07:23Z    18.0529783063
2016-05-06T03:34:04Z    18.0606334034
2016-05-06T04:00:44Z    18.092417611
2016-05-06T04:27:24Z    18.1500631533
2016-05-06T04:54:04Z    18.234482895
2016-05-06T05:20:44Z    18.3456682814
2016-05-06T05:47:24Z    18.4826355905
2016-05-06T06:14:04Z    18.6434244081
2016-05-06T06:40:44Z    18.8251491703
2016-05-06T07:07:24Z    19.0241014315
2016-05-06T07:34:04Z    19.2358973964
2016-05-06T08:00:45Z    19.4556624071
2016-05-06T08:34:05Z    19.7337136625
2016-05-06T09:00:45Z    19.9524990388
2016-05-06T09:27:25Z    20.1626398533
2016-05-06T09:54:05Z    20.3596040958
2016-05-06T10:20:45Z    20.5394712342
2016-05-06T10:47:25Z    20.6990738816
2016-05-06T11:14:05Z    20.8360944168
2016-05-06T11:40:45Z    20.9491125278
2016-05-06T12:07:25Z    21.0376030282
2016-05-06T12:34:05Z    21.1018865845
2016-05-06T13:00:46Z    21.1430389376
2016-05-06T13:27:26Z    21.162766593
2016-05-06T13:54:06Z    21.1632586266
2016-05-06T14:20:46Z    21.1470251627
2016-05-06T14:47:26Z    21.1167331895
2016-05-06T15:14:06Z    21.075049723
2016-05-06T15:40:46Z    21.0245010301
2016-05-06T16:07:26Z    20.9673548194
2016-05-06T16:34:06Z    20.9055302057
2016-05-06T17:00:46Z    20.8405380387
2016-05-06T17:27:27Z    20.7734520629
2016-05-06T17:54:07Z    20.7049094909
2016-05-06T18:20:47Z    20.6351380522
2016-05-06T18:47:27Z    20.5640054789
2016-05-06T19:14:07Z    20.491086725
2016-05-06T19:40:47Z    20.4157439377
2016-05-06T20:07:27Z    20.3372142612
2016-05-06T20:34:07Z    20.2547008668
2016-05-06T21:00:47Z    20.1674630802
2016-05-06T21:27:27Z    20.0749020572
2016-05-06T21:54:07Z    19.9766390514
2016-05-06T22:20:48Z    19.8725838865
2016-05-06T22:47:28Z    19.762991751
2016-05-06T23:14:08Z    19.6485068574
2016-05-06T23:40:48Z    19.5301918624
2016-05-07T00:20:48Z    19.3489276031
2016-05-07T00:47:28Z    19.2285196499
2016-05-07T01:14:08Z    19.111361348
2016-05-07T01:40:48Z    19.0003474875
2016-05-07T02:07:28Z    18.8986734808
2016-05-07T02:34:08Z    18.8097626986
2016-05-07T03:00:49Z    18.7371795446
2016-05-07T03:27:29Z    18.6845297542
2016-05-07T03:54:09Z    18.6553499278
2016-05-07T04:20:49Z    18.6529888622
2016-05-07T04:47:29Z    18.6804838012
2016-05-07T05:14:09Z    18.740435251
2016-05-07T05:40:49Z    18.8348844616
2016-05-07T06:07:29Z    18.965198028
2016-05-07T06:34:09Z    19.1319642869
2016-05-07T07:00:49Z    19.3349062448
2016-05-07T07:27:29Z    19.5728156615
2016-05-07T07:54:10Z    19.8435126244
2016-05-07T08:20:50Z    20.1438344631
2016-05-07T08:47:30Z    20.4696571598
2016-05-07T09:14:10Z    20.8159514908
2016-05-07T09:40:50Z    21.1768749744
2016-05-07T10:07:30Z    21.5458992936
2016-05-07T10:37:30Z    21.9619381611
2016-05-07T11:04:10Z    22.3243498129
2016-05-07T11:30:50Z    22.6719788253
2016-05-07T11:57:30Z    22.9974596087
2016-05-07T12:24:11Z    23.2938051949
2016-05-07T12:50:51Z    23.5546401648
2016-05-07T13:17:31Z    23.7744171951
2016-05-07T13:44:11Z    23.9486060192
2016-05-07T14:10:51Z    24.0738445929
2016-05-07T14:37:31Z    24.1480440889
2016-05-07T15:04:11Z    24.1704419196
2016-05-07T15:30:51Z    24.1416000889
2016-05-07T15:57:31Z    24.0633495503
2016-05-07T16:24:11Z    23.9386845847
2016-05-07T16:50:51Z    23.7716142311
2016-05-07T17:17:32Z    23.5669802767
2016-05-07T17:44:12Z    23.3302530466
2016-05-07T18:10:52Z    23.0673171351
2016-05-07T18:37:32Z    22.7842592444
2016-05-07T19:04:12Z    22.4871694737
2016-05-07T19:30:52Z    22.1819658096
2016-05-07T20:04:12Z    21.7975446117
2016-05-07T20:30:52Z    21.4939073519
2016-05-07T20:57:32Z    21.1986967505
2016-05-07T21:24:12Z    20.9159236972
2016-05-07T21:50:53Z    20.6490697253
2016-05-07T22:17:33Z    20.4011189853
2016-05-07T22:44:13Z    20.1746083127
2016-05-07T23:10:53Z    19.9716867905
2016-05-07T23:37:33Z    19.7941760868
2016-05-08T00:04:13Z    19.6436234457
2016-05-08T00:30:53Z    19.5213404561
2016-05-08T00:57:33Z    19.4284225059
2016-05-08T01:24:13Z    19.3657460261
2016-05-08T01:50:53Z    19.3339430433
2016-05-08T02:17:33Z    19.333355002
2016-05-08T02:44:14Z    19.3639701236
2016-05-08T03:10:54Z    19.4253505276
2016-05-08T03:37:34Z    19.5165568206
2016-05-08T04:04:14Z    19.6360787153
2016-05-08T04:30:54Z    19.7817804127
2016-05-08T04:57:34Z    19.9508689103
2016-05-08T05:24:14Z    20.1398921175
2016-05-08T05:50:54Z    20.3447717399
2016-05-08T06:17:34Z    20.5608734665
2016-05-08T06:44:14Z    20.7831142393
2016-05-08T07:17:35Z    21.0613202598
2016-05-08T07:44:15Z    21.2774720127
2016-05-08T08:10:55Z    21.482027633
2016-05-08T08:37:35Z    21.6698528794
2016-05-08T09:04:15Z    21.8363083685
2016-05-08T09:30:55Z    21.9774288084
2016-05-08T09:57:35Z    22.0900758244
2016-05-08T10:24:15Z    22.1720554662
2016-05-08T10:50:55Z    22.2221937573
2016-05-08T11:17:35Z    22.2403663083
2016-05-08T11:44:15Z    22.2274808175
2016-05-08T12:10:56Z    22.1854139991
2016-05-08T12:37:36Z    22.1169069235
2016-05-08T13:04:16Z    22.0254248065
2016-05-08T13:30:56Z    21.9149888838
2016-05-08T13:57:36Z    21.7899891101
2016-05-08T14:24:16Z    21.6549870309
2016-05-08T14:50:56Z    21.5145183157
2016-05-08T15:27:36Z    21.3203223177
2016-05-08T15:54:16Z    21.1834540911
2016-05-08T16:20:56Z    21.0538925509
2016-05-08T16:47:37Z    20.9341260835
2016-05-08T17:14:17Z    20.8258931385
2016-05-08T17:40:57Z    20.7301536155
2016-05-08T18:07:37Z    20.6470986266
2016-05-08T18:34:17Z    20.5761969029
2016-05-08T19:00:57Z    20.5162743982
2016-05-08T19:27:37Z    20.4656221431
2016-05-08T19:54:17Z    20.4221261808
2016-05-08T20:20:57Z    20.3834125256
2016-05-08T21:00:57Z    20.3288885411
2016-05-08T21:27:37Z    20.2914111683
2016-05-08T21:54:18Z    20.2505383967
2016-05-08T22:20:58Z    20.2045448094
2016-05-08T22:47:38Z    20.1521811522
2016-05-08T23:14:18Z    20.0927464486
2016-05-08T23:40:58Z    20.0261311612
2016-05-09T00:07:38Z    19.9528302722
2016-05-09T00:34:18Z    19.873926533
2016-05-09T01:00:58Z    19.7910454248
2016-05-09T01:40:58Z    19.6639613369
2016-05-09T02:07:38Z    19.5811142689
2016-05-09T02:34:19Z    19.5030477723
2016-05-09T03:00:59Z    19.4326811456
2016-05-09T03:27:39Z    19.3728862414
2016-05-09T03:54:19Z    19.3263584279
2016-05-09T04:20:59Z    19.2954945772
2016-05-09T04:47:39Z    19.282283225
2016-05-09T05:14:19Z    19.2882115062
2016-05-09T05:40:59Z    19.3141927519
2016-05-09T06:07:39Z    19.3605177634
2016-05-09T06:34:19Z    19.426831761
2016-05-09T07:01:00Z    19.512137892
2016-05-09T07:27:40Z    19.6148269922
2016-05-09T07:54:20Z    19.7327320908
2016-05-09T08:21:00Z    19.863204991
2016-05-09T08:47:40Z    20.0032111989
2016-05-09T09:14:20Z    20.1494386048
2016-05-09T09:51:00Z    20.354271136
2016-05-09T10:17:40Z    20.5013032427
2016-05-09T10:44:20Z    20.6428905373
2016-05-09T11:11:00Z    20.7758812244
2016-05-09T11:37:40Z    20.8974409475
2016-05-09T12:04:21Z    21.0051274984
2016-05-09T12:31:01Z    21.0969461111
2016-05-09T12:57:41Z    21.1713842369
2016-05-09T13:24:21Z    21.2274258195
2016-05-09T13:51:01Z    21.2645461154
2016-05-09T14:17:41Z    21.282688999
2016-05-09T14:44:21Z    21.2822294026
2016-05-09T15:11:01Z    21.2639240592
2016-05-09T15:37:41Z    21.2288540002
2016-05-09T16:04:21Z    21.178362323
2016-05-09T16:31:02Z    21.1139905941
2016-05-09T16:57:42Z    21.0374169271
2016-05-09T17:24:22Z    20.9503982949
2016-05-09T17:51:02Z    20.8547190758
2016-05-09T18:17:42Z    20.7521472387
2016-05-09T18:44:22Z    20.6443989971
2016-05-09T19:11:02Z    20.5331122289
2016-05-09T20:04:22Z    20.3059830144
2016-05-09T20:31:02Z    20.1929018564
2016-05-09T20:57:42Z    20.0818048334
2016-05-09T21:24:23Z    19.9738129841
2016-05-09T21:51:03Z    19.8699588966
2016-05-09T22:17:43Z    19.7711982901
2016-05-09T22:44:23Z    19.678421213
2016-05-09T23:11:03Z    19.5924613118
2016-05-09T23:37:43Z    19.5141018083
2016-05-10T00:04:23Z    19.4440771026
2016-05-10T00:31:03Z    19.3830692731
2016-05-10T00:57:43Z    19.3316991708
2016-05-10T01:24:23Z    19.2905122652
2016-05-10T01:51:03Z    19.2599598732
2016-05-10T02:17:44Z    19.2403768657
2016-05-10T02:44:24Z    19.2319573549
2016-05-10T03:11:04Z    19.2347301916
2016-05-10T03:37:44Z    19.248536307
2016-05-10T04:04:24Z    19.2730100091
2016-05-10T04:31:04Z    19.3075662603
2016-05-10T04:57:44Z    19.3513957287
2016-05-10T05:24:24Z    19.4034690255
2016-05-10T05:51:04Z    19.4625510252
2016-05-10T06:17:44Z    19.5272255609
2016-05-10T06:44:25Z    19.5959301135
2016-05-10T07:11:05Z    19.6669994306
2016-05-10T07:54:25Z    19.7831051105
2016-05-10T08:21:05Z    19.8522453013
2016-05-10T08:47:45Z    19.917693
2016-05-10T09:14:25Z    19.9780173358
2016-05-10T09:41:05Z    20.0319894577
2016-05-10T10:07:45Z    20.0786230986
2016-05-10T10:34:25Z    20.1172041353
2016-05-10T11:01:05Z    20.1473073997
2016-05-10T11:27:46Z    20.1687997409
2016-05-10T11:54:26Z    20.181829153
2016-05-10T12:21:06Z    20.1868005952
2016-05-10T12:47:46Z    20.1843398863
2016-05-10T13:14:26Z    20.1752477105
2016-05-10T13:41:06Z    20.160446291
2016-05-10T14:07:46Z    20.1409216541
2016-05-10T14:34:26Z    20.1176646035
2016-05-10T15:01:06Z    20.0916135553
2016-05-10T15:27:46Z    20.0636022658
2016-05-10T15:54:26Z    20.0343152266


2016-05-10T17:44:27Z    19.9072994191
2016-05-10T18:11:07Z    19.8748232278
2016-05-10T18:37:47Z    19.8409349668
2016-05-10T19:04:27Z    19.8050246219
2016-05-10T19:31:07Z    19.7664289033
2016-05-10T19:57:47Z    19.7244942526
2016-05-10T20:24:27Z    19.678644055
2016-05-10T20:51:08Z    19.6284466084
2016-05-10T21:17:48Z    19.57368018
2016-05-10T21:44:28Z    19.5143914296
2016-05-10T22:11:08Z    19.4509436067
2016-05-10T22:37:48Z    19.3840512352
2016-05-10T23:04:28Z    19.3147984858
2016-05-10T23:51:08Z    19.192497317
2016-05-11T00:17:48Z    19.1252791474
2016-05-11T00:44:28Z    19.0628235699
2016-05-11T01:11:08Z    19.0076308186
2016-05-11T01:37:49Z    18.962304661
2016-05-11T02:04:29Z    18.9294499819
2016-05-11T02:31:09Z    18.9115617647
2016-05-11T02:57:49Z    18.9109103802
2016-05-11T03:24:29Z    18.9294285719
2016-05-11T03:51:09Z    18.968605761
2016-05-11T04:17:49Z    19.0293952314
2016-05-11T04:44:29Z    19.1121393864
2016-05-11T05:11:09Z    19.2165175937
2016-05-11T05:37:49Z    19.3415201709
2016-05-11T06:04:29Z    19.485450844
2016-05-11T06:31:10Z    19.6459586112
2016-05-11T06:57:50Z    19.8200984335
2016-05-11T07:24:30Z    20.0044186412
2016-05-11T07:51:10Z    20.1950714913
2016-05-11T08:24:30Z    20.4360098848
2016-05-11T08:51:10Z    20.62568814
2016-05-11T09:17:50Z    20.8080895809
2016-05-11T09:44:30Z    20.9792266333
2016-05-11T10:11:10Z    21.1354511099
2016-05-11T10:37:50Z    21.2735748806
2016-05-11T11:04:31Z    21.3909700896
2016-05-11T11:31:11Z    21.4856448532
2016-05-11T11:57:51Z    21.5562916723
2016-05-11T12:24:31Z    21.6023072004
2016-05-11T12:51:11Z    21.6237834387
2016-05-11T13:17:51Z    21.6214717948
2016-05-11T13:44:31Z    21.5967226637
2016-05-11T14:11:11Z    21.5514042043
2016-05-11T14:37:51Z    21.4878047792
2016-05-11T15:04:31Z    21.4085240627
2016-05-11T15:31:11Z    21.3163581304
2016-05-11T15:57:52Z    21.2141839015
2016-05-11T16:24:32Z    21.1048481396
2016-05-11T16:51:12Z    20.9910658206
2016-05-11T17:34:32Z    20.8030007547
2016-05-11T18:01:12Z    20.6886464504
2016-05-11T18:27:52Z    20.5773817354
2016-05-11T18:54:32Z    20.470455667
2016-05-11T19:21:12Z    20.3687390749
2016-05-11T19:47:52Z    20.2727473225
2016-05-11T20:14:32Z    20.1826799972
2016-05-11T20:41:13Z    20.0984742823
2016-05-11T21:07:53Z    20.0198681579
2016-05-11T21:34:33Z    19.9464691924
2016-05-11T22:01:13Z    19.877824554
2016-05-11T22:27:53Z    19.8134879901
2016-05-11T22:54:33Z    19.7530798709
2016-05-11T23:21:13Z    19.6963369361
2016-05-11T23:47:53Z    19.643149094
2016-05-12T00:14:33Z    19.5935814405
2016-05-12T00:41:13Z    19.5478805625
2016-05-12T01:07:53Z    19.5064651146
2016-05-12T01:34:34Z    19.4699015719
2016-05-12T02:01:14Z    19.4388669044
2016-05-12T02:27:54Z    19.4141006721
2016-05-12T02:54:34Z    19.3963496421
2016-05-12T03:21:14Z    19.3863084746
2016-05-12T03:47:54Z    19.3845602676
2016-05-12T04:14:34Z    19.3915207942
2016-05-12T04:41:14Z    19.4073900876
2016-05-12T05:07:54Z    19.4321146418
2016-05-12T05:34:34Z    19.4653629099
2016-05-12T06:01:15Z    19.5065160128
2016-05-12T06:27:55Z    19.5546746798
2016-05-12T06:54:35Z    19.6086824516
2016-05-12T07:21:15Z    19.6671641514
2016-05-12T07:47:55Z    19.7285776305
2016-05-12T08:34:35Z    19.8381296156
2016-05-12T09:01:15Z    19.899045122
2016-05-12T09:27:55Z    19.9567443243
2016-05-12T09:54:35Z    20.009805301
2016-05-12T10:21:15Z    20.0570153931
2016-05-12T10:47:56Z    20.0974144745
2016-05-12T11:14:36Z    20.1303228746
2016-05-12T11:41:16Z    20.1553524622
2016-05-12T12:07:56Z    20.1724006371
2016-05-12T12:34:36Z    20.1816282242
2016-05-12T13:01:16Z    20.1834234208
2016-05-12T13:27:56Z    20.1783549035
2016-05-12T13:54:36Z    20.1671178752
2016-05-12T14:21:16Z    20.1504771859
2016-05-12T14:47:56Z    20.1292116521
2016-05-12T15:14:36Z    20.1040633797
2016-05-12T15:41:17Z    20.0756952964
2016-05-12T16:07:57Z    20.044659286
2016-05-12T16:34:37Z    20.0113763869
2016-05-12T17:01:17Z    19.9761295196
2016-05-12T17:27:57Z    19.9390682583
2016-05-12T17:54:37Z    19.9002243096
2016-05-12T18:21:17Z    19.8595356836
2016-05-12T18:47:57Z    19.816877089
2016-05-12T19:14:37Z    19.7720938706
2016-05-12T19:41:17Z    19.7250368384
2016-05-12T20:07:57Z    19.6755955836
2016-05-12T20:34:38Z    19.6237282798
2016-05-12T21:01:18Z    19.5694864681
2016-05-12T21:27:58Z    19.5130338438
2016-05-12T21:54:38Z    19.45465855
2016-05-12T22:21:18Z    19.3947789053


2016-05-12T23:31:18Z    19.2348191579
2016-05-12T23:57:58Z    19.1749465347
2016-05-13T00:24:38Z    19.1170380679
2016-05-13T00:51:18Z    19.0620834432
2016-05-13T01:17:59Z    19.0111096643
2016-05-13T01:44:39Z    18.9651547772
2016-05-13T02:11:19Z    18.9252403524
2016-05-13T02:37:59Z    18.892343363
2016-05-13T03:04:39Z    18.8673680855
2016-05-13T03:31:19Z    18.851118654
2016-05-13T03:57:59Z    18.8442729234
2016-05-13T04:24:39Z    18.8473583138
2016-05-13T04:51:19Z    18.8607303183
2016-05-13T05:17:59Z    18.8845543488
2016-05-13T05:44:40Z    18.9187915781
2016-05-13T06:11:20Z    18.9631893959
2016-05-13T06:38:00Z    19.0172770317
2016-05-13T07:04:40Z    19.0803667997
2016-05-13T07:31:20Z    19.1515612893
2016-05-13T07:58:00Z    19.2297666474
2016-05-13T08:24:40Z    19.3137118954
2016-05-13T08:51:20Z    19.4019739814
2016-05-13T09:18:00Z    19.4930080028
2016-05-13T10:04:40Z    19.6540492144
2016-05-13T10:31:21Z    19.7441638842
2016-05-13T10:58:01Z    19.8307951887
2016-05-13T11:24:41Z    19.9123321248
2016-05-13T11:51:21Z    19.9872625883
2016-05-13T12:18:01Z    20.0542083176
2016-05-13T12:44:41Z    20.1119555786
2016-05-13T13:11:21Z    20.15948074
2016-05-13T13:38:01Z    20.1959701521
2016-05-13T14:04:41Z    20.2208339878
2016-05-13T14:31:21Z    20.2337139196
2016-05-13T14:58:01Z    20.2344846989
2016-05-13T15:24:42Z    20.223249851
2016-05-13T15:51:22Z    20.2003318472
2016-05-13T16:18:02Z    20.1662572498
2016-05-13T16:44:42Z    20.1217374716
2016-05-13T17:11:22Z    20.0676459412
2016-05-13T17:38:02Z    20.0049926267
2016-05-13T18:04:42Z    19.9348970073
2016-05-13T18:31:22Z    19.8585606886
2016-05-13T18:58:02Z    19.7772408904
2016-05-13T19:24:42Z    19.6922259739
2016-05-13T19:51:22Z    19.6048139938
2016-05-13T20:48:03Z    19.4169658485
2016-05-13T21:14:43Z    19.3302661721
2016-05-13T21:41:23Z    19.2463108001
2016-05-13T22:08:03Z    19.1662518549
2016-05-13T22:34:43Z    19.0911969389
2016-05-13T23:01:23Z    19.0222062151
2016-05-13T23:28:03Z    18.9602876541
2016-05-13T23:54:43Z    18.906389115
2016-05-14T00:21:23Z    18.8613862159
2016-05-14T00:48:04Z    18.8260653714
2016-05-14T01:14:44Z    18.8011018887
2016-05-14T01:41:24Z    18.7870336083
2016-05-14T02:08:04Z    18.7842311719
2016-05-14T02:34:44Z    18.7928665606
2016-05-14T03:01:24Z    18.8128820268
2016-05-14T03:28:04Z    18.8439618858
2016-05-14T03:54:44Z    18.8855098135
